epoch,return-average
3952,4157.4427014133
3953,44.7264027398
3954,4961.3481423191
3955,3425.6408465485
3956,4744.1211745355
3957,3529.9328634312
3958,2991.7415366692
3959,1573.9990060502
3960,2707.8607584529
3961,947.7722153855
3962,1142.1014150195
3963,4816.4448415905
3964,3979.8228181849
3965,133.3958817879
3966,2988.5311609396
3967,3742.0883973444
3968,3983.8678500045
3969,4013.8964043473
3970,4726.0475611871
3971,3269.6712366589
3972,681.40032196
3973,4973.729807855
3974,2924.1657096358
3975,3755.6100753882
3976,4289.9464952348
3977,4168.9378677302
3978,4333.6132220652
3979,3192.8992763066
3980,3014.0529323178
3981,3995.3999532368
3982,2653.5913006223
3983,136.360781915
3984,4232.440354389
3985,3474.7268655596
3986,4134.311999
3987,5049.0808969358
3988,2592.9075812927
3989,1094.9558226013
3990,5096.3299958255
3991,4381.8825209708
3992,1543.5352831699
3993,1225.8638900116
3994,4428.1885438536
3995,3574.0908139566
3996,3520.8944321916
3997,3742.0222649593
3998,1736.99102469
3999,4997.9253551977
4000,3416.6674217402
4001,1207.9423759349
4002,2714.8754442189
4003,4251.1270226476
4004,2027.8295973826
4005,4845.1337973775
4006,4347.3547577468
4007,4795.5557590236
4008,2758.6297950368
4009,391.0560991272
4010,4938.6092664614
4011,2546.1812341405
4012,3361.1337699222
4013,3497.2208205822
4014,936.2999725883
4015,2677.015112395
4016,91.7104964256
4017,1270.5882620063
4018,669.7641730584
4019,1832.8672171409
4020,1085.9315267909
4021,4189.6493521634
4022,4644.4168770683
4023,1811.3890915833
4024,4377.3788877298
4025,433.7686708415
4026,4185.5891793692
4027,4896.5716897129
4028,433.4169544807
4029,2302.2938065312
4030,4383.1434461007
4031,1387.6820444116
4032,3520.3222527536
4033,845.4512713167
4034,4759.0633817418
4035,4532.8574265094
4036,2112.2049045355
4037,2443.2848401517
4038,2732.4099042236
4039,532.5304944888
4040,2780.4594928683
4041,3887.9548358469
4042,603.632705167
4043,5373.9837704636
4044,1054.2521326559
4045,5055.4269815236
4046,4414.6570269301
4047,2070.1411847471
4048,3045.7646660211
4049,4778.8451924864
4050,2039.286176025
4051,4180.1504851545
4052,4067.0944466582
4053,3469.4181295371
4054,4412.7848223435
4055,3957.7898894554
4056,2291.96627478
4057,184.0860038976
4058,973.7022390232
4059,601.8112341643
4060,2070.9477422941
4061,3556.5278387772
4062,1183.5535597653
4063,2551.001685477
4064,5122.7713528955
4065,2847.1116146599
4066,4225.6788344691
4067,1779.4751276973
4068,4144.9979345079
4069,323.4766928899
4070,4001.4942219735
4071,49.1421586641
4072,4651.7804103781
4073,4532.6051784429
4074,86.749719973
4075,4023.7739595537
4076,5132.2203300765
4077,1613.3992710433
4078,1353.8320492704
4079,2875.3331018375
4080,615.5086222249
4081,379.5952750527
4082,4839.7687258343
4083,3668.5605464182
4084,1405.0820259946
4085,2978.0280150493
4086,3516.5150216842
4087,2627.4831228487
4088,289.5434414096
4089,5197.6952679263
4090,3744.4900753713
4091,826.6627511421
4092,2286.680533812
4093,2006.0718070875
4094,1548.9060898133
4095,3304.8877747412
4096,2225.8093909175
4097,1084.0887423881
4098,350.8067612767
4099,4629.6985440494
4100,5007.0196664815
4101,4607.8070453764
4102,3716.376948075
4103,3855.7472344122
4104,2237.6627870836
4105,1911.9658416543
4106,4786.9000666995
4107,3465.7605239654
4108,3597.8036479032
4109,3788.4125581403
4110,4630.7957859584
4111,3984.543886767
4112,2572.8971503597
4113,2550.1923702094
4114,570.7771376735
4115,58.726614247
4116,2566.0894834892
4117,4477.1480352816
4118,2832.9038855007
4119,4411.3484667231
4120,4715.4889488679
4121,3641.7251447013
4122,4194.7829667156
4123,4452.3734538469
4124,4423.5767672663
4125,3658.8386641899
4126,123.225263989
4127,2902.7469215998
4128,1458.0425134482
4129,3637.7766794379
4130,4094.2993900328
4131,1694.5491151826
4132,4704.102108207
4133,1739.1177696335
4134,4124.8295865911
4135,4936.3667627399
4136,3638.08132711
4137,1684.8172100947
4138,5026.1572444255
4139,4414.6092960789
4140,3893.9435977764
4141,783.7176165952
4142,2536.1199125058
4143,3576.2759917819
4144,1762.6292423234
4145,4298.8688358008
4146,3662.6899606181
4147,5025.4152565315
4148,2086.8748445262
4149,520.5891035868
4150,2974.7075390754
4151,4727.5458873101
4152,1910.2087421364
4153,1102.7046755108
4154,2039.2544421696
4155,4510.3560195716
4156,1295.1957101353
4157,2487.8714578657
4158,2954.4592004051
4159,1794.9250351429
4160,2055.7911847775
4161,3920.7394923174
4162,4885.9263314247
4163,1448.3938967638
4164,2293.8738399008
4165,3037.2896690194
4166,3982.8063767865
4167,2790.10938845
4168,2474.1501980548
4169,4721.6127099187
4170,3691.5729271329
4171,4033.779568839
4172,4030.2560610478
4173,2566.0918155556
4174,2730.3178700372
4175,2141.3573899031
4176,1765.0482706948
4177,168.9927188323
4178,761.0731498154
4179,3851.0234566639
4180,3034.1367634248
4181,387.8257907709
4182,1181.3207608521
4183,1115.983373873
4184,1136.4690509428
4185,2791.20866149
4186,228.058422649
4187,3720.3629538546
4188,3309.3470876054
4189,3396.3908043131
4190,4833.2631583198
4191,3167.8230099238
4192,4617.5192021526
4193,3686.4560863705
4194,2376.371272711
4195,536.1462332594
4196,2600.1407821839
4197,1051.7194166864
4198,196.7088831242
4199,4993.6541039634
4200,299.2457389043
4201,404.7756955976
4202,4986.3286242302
4203,2623.8661773104
4204,4510.7046119327
4205,148.9564263636
4206,2596.8967719755
4207,3822.4594635242
4208,4775.3727496067
4209,3967.7158849074
4210,3773.4408172142
4211,1195.5280200187
4212,4988.8747067736
4213,1227.8147375313
4214,554.9932475958
4215,4829.70654459
4216,4854.3827084596
4217,4457.6507760611
4218,135.4694465036
4219,1017.9038655242
4220,3796.3808096201
4221,3742.5847238233
4222,3852.1113599611
4223,3557.6228149527
4224,4691.180095134
4225,3655.6581200632
4226,1234.7802635022
4227,724.4087660572
4228,1965.1391600376
4229,3113.6740624338
4230,3524.0303595776
4231,4269.1014506395
4232,3252.3232032992
4233,220.7985592911
4234,1598.3518596863
4235,174.2183372263
4236,1349.2876885612
4237,3148.5351091305
4238,4331.2360940878
4239,4802.8968873581
4240,2732.6154542803
4241,1916.2620297373
4242,3316.8619052255
4243,2814.8513289659
4244,2283.1031259605
4245,804.4376387522
4246,3416.8120957871
4247,3853.0688751039
4248,2102.9539359683
4249,4917.1692457495
4250,2140.7645472742
4251,4047.9946880441
4252,2067.8988100676
4253,2762.013697881
4254,3645.6643207401
4255,1797.4070610248
4256,2698.8346631075
4257,850.482527148
4258,629.4532760698
4259,3517.116932397
4260,605.7087917498
4261,550.4240751921
4262,3086.885214992
4263,753.1505481135
4264,1185.2845969172
4265,5027.0242408048
4266,4990.5118049119
4267,2387.6142559016
4268,1917.7766879436
4269,561.3461221007
4270,673.9378281162
4271,3009.923167065
4272,4748.3261666714
4273,915.6688341515
4274,264.3258327156
4275,1121.8909358848
4276,3614.9179749277
4277,246.2986007232
4278,4956.7076629928
4279,2476.8889254253
4280,170.9578411206
4281,4340.0172874007
4282,710.2294951594
4283,3801.597797351
4284,4948.5851053832
4285,4682.7815007952
4286,3003.4207740675
4287,32.782777688
4288,2277.3756089545
4289,3945.4418151203
4290,4124.659956989
4291,1057.9751342848
4292,1209.7299684291
4293,312.653890517
4294,4828.9993885343
4295,1679.0873495178
4296,3382.4229544384
4297,1801.1873464616
4298,192.8722562953
4299,1414.7039301343
4300,3155.4634160521
4301,4807.7870676115
4302,5098.1213534717
4303,4437.829609438
4304,3050.0107947489
4305,1600.8668466979
4306,2773.7287485737
4307,2130.8673965098
4308,5344.8607171603
4309,30.682585085
4310,2806.5298961487
4311,4425.1450925195
4312,4520.3515496359
4313,2682.701903489
4314,3085.7580820742
4315,1553.6901865814
4316,2842.399983852
4317,2364.0228346322
4318,466.8119033536
4319,4591.0205237349
4320,1924.2400422545
4321,4495.9951016929
4322,733.0753152834
4323,515.9452991581
4324,2446.4827210956
4325,3719.063159874
4326,2333.3978061525
4327,824.2417828444
4328,1908.2771706415
4329,286.8902080843
4330,3734.6853534153
4331,2484.0883044777
4332,3804.8492379208
4333,1692.5531740844
4334,5171.9142833926
4335,4934.7002018973
4336,2045.4768863288
4337,2089.214490837
4338,1790.3502128813
4339,34.1090502486
4340,656.2048693657
4341,5328.7369989034
4342,4759.0606855295
4343,4749.4423006653
4344,4431.9294457849
4345,3785.9342035254
4346,4146.1974326569
4347,2853.9140606076
4348,1245.2722196375
4349,3014.0646491535
4350,859.0225432717
4351,3712.6828790233
4352,1472.160361754
4353,4585.3202457955
4354,473.0370206912
4355,1681.67569232
4356,4081.309361522
4357,5096.5162177483
4358,1171.7980747442
4359,1113.5482397092
4360,4657.2789889663
4361,3105.6695997018
4362,3578.6483672703
4363,327.9279454295
4364,4062.8505517174
4365,31.6703642596
4366,34.0267994332
4367,2047.5850058301
4368,2786.0636765366
4369,53.917321262
4370,264.7915201619
4371,3640.4477257256
4372,1167.8600232082
4373,1156.1975182082
4374,4972.8455346723
4375,3908.738494191
4376,4237.8937820864
4377,4397.5449624875
4378,2233.438482884
4379,264.3801002951
4380,4596.6211390333
4381,3219.9600390145
4382,5079.3057308422
4383,2868.0154765337
4384,2361.6530361091
4385,4691.1546735097
4386,4212.2946282428
4387,3925.4573864179
4388,269.8989450932
4389,4904.9137513445
4390,4764.456819259
4391,3736.567217641
4392,1665.2940523518
4393,4047.4431565507
4394,4040.7707340793
4395,61.4448566098
4396,3271.6090582771
4397,4739.4908676756
4398,831.4090652212
4399,1842.275055991
4400,23.1414630133
4401,1943.0451218796
4402,1338.024877911
4403,3101.6778877138
4404,4169.8160414407
4405,3164.4452482609
4406,2076.5776272863
4407,804.5087118455
4408,3764.2444229174
4409,4090.9936877341
4410,3672.9415819415
4411,1488.342315408
4412,1172.1513372529
4413,5008.9705091999
4414,4388.4336842394
4415,3504.9461302313
4416,4969.2721128976
4417,1887.0933956308
4418,1770.2041453273
4419,3223.7320272647
4420,4348.8020153694
4421,5242.7538788148
4422,1621.6417532193
4423,4310.074370529
4424,3867.5693978484
4425,3666.3867817484
4426,3217.4739587366
4427,4747.5934427905
4428,1674.8705922488
4429,43.1172436243
4430,3442.9639631031
4431,2851.0291096051
4432,4078.2313794085
4433,2284.6172446819
4434,4426.7929120903
4435,4802.1273597723
4436,4454.2036680786
4437,5001.8447851999
4438,4051.9131158049
4439,46.4246322241
4440,3852.6370426698
4441,925.7888933593
4442,4310.1715710669
4443,1641.6749014294
4444,5059.8543369956
4445,3877.1337390564
4446,5606.5718304424
4447,122.1682627351
4448,3117.4510952661
4449,4353.4423028637
4450,5520.5699857912
4451,1944.7712440139
4452,3668.9405137622
4453,555.7345502691
4454,4300.5300618429
4455,5074.6494988838
4456,2009.0822108616
4457,1361.6739594171
4458,223.1855477853
4459,1459.4331717167
4460,325.8119179617
4461,47.1689645135
4462,1163.81632929
4463,3497.8115829523
4464,1771.7067865505
4465,1006.2010173955
4466,3385.0390306068
4467,606.5655480632
4468,1147.7845501607
4469,2153.1983272541
4470,3865.5133504195
4471,1415.5146773258
4472,4872.0602914078
4473,4614.1668268913
4474,1131.2753703379
4475,1706.8918839935
4476,3530.6821939522
4477,4638.1458493449
4478,4645.2990755497
4479,51.2713192239
4480,420.3732892918
4481,461.5273563504
4482,455.8827910531
4483,1399.5320911816
4484,1162.4169088259
4485,38.303068578
4486,203.5033434609
4487,2853.6177189699
4488,4428.0420210002
4489,4560.0432517507
4490,4075.8888238016
4491,5105.7268030405
4492,4219.6676987196
4493,3813.7891782839
4494,4467.7088753999
4495,4795.9435685038
4496,2833.1177379991
4497,4711.5849434862
4498,3135.925619659
4499,1525.5521386412
4500,1866.9504317838
4501,1124.6510757651
4502,2432.5226912409
4503,4272.4389193648
4504,5046.8094204777
4505,3290.3092456648
4506,4908.4198403867
4507,308.609667636
4508,877.5887357943
4509,4751.4615907868
4510,4549.1147077385
4511,4382.5728421415
4512,3652.5287175473
4513,3785.2441293255
4514,4458.6638289666
4515,3407.419955569
4516,1763.002726385
4517,4182.9177986592
4518,5816.9593158097
4519,3289.3809983531
4520,4161.5554489505
4521,51.8652563056
4522,4135.1324635601
4523,5358.8375225315
4524,4697.5140784101
4525,3715.4584213931
4526,4545.9040776418
4527,4053.1337627307
4528,1579.2184357693
4529,5046.5210519499
4530,1953.9594740251
4531,3561.1234968097
4532,3540.2913362331
4533,2742.6009857847
4534,4832.2152823813
4535,1341.4515598451
4536,736.883197965
4537,4462.2856421392
4538,2444.6409310471
4539,3221.2920133358
4540,607.702813504
4541,2595.1121798339
4542,1707.6564784405
4543,2092.4518716949
4544,5135.0482611349
4545,4395.457000845
4546,3896.9229970264
4547,252.7238423737
4548,4344.4830545895
4549,4607.7315630094
4550,1645.6858930855
4551,1845.0637864053
4552,5075.7780670162
4553,4692.7961235754
4554,4650.8090070893
4555,4655.1826337563
4556,207.6369929503
4557,494.626431291
4558,5108.9579288448
4559,183.1132751379
4560,4636.2491277541
4561,21.2894564255
4562,3732.1255869449
4563,4816.7138597314
4564,2770.5328383433
4565,4151.0690799702
4566,2738.401323539
4567,4919.163344835
4568,5236.8296388316
4569,4522.287218956
4570,4505.7493155946
4571,2911.1949013754
4572,860.1799837196
4573,66.8776296448
4574,4518.5196599559
4575,298.8066750904
4576,2507.5270906131
4577,1259.8876409482
4578,5128.8941197756
4579,4341.15899148
4580,1974.1303252777
4581,2622.2114180775
4582,3247.6431589022
4583,2051.1781310175
4584,3625.7786310511
4585,5094.8799922665
4586,1189.791763873
4587,1342.0816575611
4588,6308.2621440882
4589,1480.2229305047
4590,5062.3853524731
4591,861.2936765476
4592,5136.6914428755
4593,2742.6362873141
4594,3851.5720393323
4595,4558.6304257235
4596,4810.6512328029
4597,446.4206409465
4598,4341.238754563
4599,2923.4251695567
4600,28.5834859935
4601,4332.4639977094
4602,1128.6796116187
4603,1995.265667861
4604,4343.1190719438
4605,4350.2189202601
4606,3984.2591903884
4607,824.2516420172
4608,4470.7459595996
4609,19.2711999997
4610,4293.625127863
4611,4633.4766429538
4612,2072.6725250993
4613,4923.4393908734
4614,778.1046979891
4615,4396.6847179006
4616,4630.2287859567
4617,3502.7324982047
4618,4447.5481437744
4619,5666.4604085351
4620,654.8200475262
4621,4096.4350590516
4622,5234.988422001
4623,2466.7810136066
4624,4995.0137627759
4625,5209.883972941
4626,3848.9588328228
4627,4655.2954870714
4628,4780.9650323139
4629,3922.4819698004
4630,330.6480038123
4631,3360.2773596364
4632,5221.6715696022
4633,979.699540208
4634,4550.6895667447
4635,5611.3305384255
4636,2364.5246817239
4637,5235.4644048247
4638,3933.0109167315
4639,4432.222352177
4640,3840.8985086311
4641,3236.8082261487
4642,1839.2456540334
4643,3436.2275054597
4644,2674.6972170263
4645,5514.402344657
4646,4702.9874679745
4647,1061.0221217324
4648,4641.6090549559
4649,2243.5426379762
4650,4204.9178954903
4651,1414.9242136069
4652,5130.447696907
4653,2585.0636464907
4654,5304.4124623337
4655,4826.2423593593
4656,4636.0026886947
4657,4997.064658987
4658,5508.0144791636
4659,2714.0983762884
4660,4335.7931432354
4661,4532.5049400219
4662,5504.7156970473
4663,1230.4238406607
4664,4591.9677571367
4665,1064.8968570115
4666,4861.5173263634
4667,1579.8497541358
4668,4891.1235974752
4669,2773.5257564517
4670,3268.1558783558
4671,4090.9367594158
4672,2362.5525350031
4673,1838.7804363411
4674,4449.2140840939
4675,4047.3006925494
4676,4115.4269322356
4677,4078.8862927416
4678,4257.5709966237
4679,3534.7451403578
4680,3966.7809653975
4681,4283.9823401951
4682,2489.4320894869
4683,3690.616852722
4684,5992.4963781368
4685,4410.8071719336
4686,4456.21666759
4687,3728.5292317352
4688,2624.0803127128
4689,4996.4434424165
4690,2387.795985742
4691,3507.8167661962
4692,1652.3860575159
4693,5294.118198003
4694,4256.3250912251
4695,4478.7366447613
4696,619.5646281952
4697,1279.6084700581
4698,383.6197696789
4699,3695.2945301134
4700,2643.8477741864
4701,4529.0978945215
4702,4095.3526522933
4703,4970.6086370285
4704,5335.3053679377
4705,2427.8187369681
4706,5099.5168430337
4707,2735.8969119311
4708,4630.6821384566
4709,194.6758197878
4710,4419.5383259704
4711,3347.8070702643
4712,1383.0020385663
4713,5919.5389066186
4714,4179.7077807515
4715,5358.5567494268
4716,317.9856782793
4717,4467.4264495316
4718,359.7297353257
4719,4515.1195803132
4720,4765.45246732
4721,4544.4134371086
4722,4438.6853080439
4723,1749.2674995981
4724,2576.7912978346
4725,4004.5922588056
4726,4894.7603435833
4727,4287.4163769959
4728,2174.0911872356
4729,4815.2743832837
4730,4805.5551362011
4731,3700.8502227829
4732,3944.619555764
4733,1162.5418970488
4734,2943.868807966
4735,1792.0018963828
4736,2382.9440370219
4737,3221.7613302495
4738,443.6962773095
4739,547.7232970236
4740,3252.4751795116
4741,3655.2374051156
4742,3369.3057171563
4743,4625.7445823729
4744,3517.9350766074
4745,5419.0481413435
4746,5145.9507675086
4747,4070.2683260309
4748,1172.8659486432
4749,5359.7873948605
4750,3716.215047273
4751,2796.3392961354
4752,5302.0766637946
4753,545.1383789402
4754,4088.7272130529
4755,3486.5306492732
4756,4323.9818281785
4757,4866.4087473911
4758,367.6544906457
4759,1457.1084520515
4760,1887.9592452217
4761,1328.1616104923
4762,4639.3893257459
4763,3884.643124756
4764,1850.4262663456
4765,4247.6924877553
4766,4731.9180307734
4767,4423.7251381394
4768,4530.0570018742
4769,5061.1703412072
4770,4091.9836755053
4771,4177.7768133692
4772,1211.9855835754
4773,1711.7957921902
4774,2978.9960823767
4775,4222.6626646898
4776,2421.6154518646
4777,4982.0443551794
4778,3050.5240135097
4779,4304.1978974711
4780,605.1418025532
4781,2093.11964955
4782,3320.7369675742
4783,1621.4978967424
4784,4719.2616282743
4785,4434.4809940742
4786,2755.4675286712
4787,5393.8327106966
4788,4831.4097833058
4789,1895.7064297585
4790,4478.9405349381
4791,4579.7272954626
4792,4505.5072081979
4793,3891.2743105699
4794,4844.208142719
4795,2278.6681772597
4796,1623.2879435586
4797,2316.1313673989
4798,1712.8503808093
4799,5067.1059930668
4800,4720.8232530255
4801,4150.9169779489
4802,225.5809876602
4803,4287.181648698
4804,4302.7691706186
4805,3627.842623366
4806,3185.0146451782
4807,4926.0432862151
4808,5199.8597752406
4809,3334.8245462719
4810,3932.7968841099
4811,1570.9492677318
4812,4941.6319298631
4813,2794.3832730477
4814,5073.3516351587
4815,273.0434035881
4816,3689.2494155003
4817,2556.6459082212
4818,3806.5615271975
4819,4836.5862154558
4820,4532.9503788918
4821,3568.5069631634
4822,4576.531680814
